date,platform,item_id,sku_id,product_name,brand_name,brand_raw,seller_name,seller_id,category,subcategory,platform_category_ids,retail_price,promo_price,discount_pct,currency,units_sold,units_sold_raw,rating,review_count,in_stock,is_sponsored,location,url,query_bucket,collected_at
2026-09-05,lazada,4664899741,19197245230,[ช้อปครบ รับฟรี] DR.PONG 3D EVERYDAY PROBIOTIC ปรับสมดุล บํารุงผิว เสริมระบบภูมิคุ้มกัน,Dr.PONG,Dr.PONG,DrPongOfficial,1000180612,Supplements,All Probiotic (search),10100869|4087|8977|8982,1200.0,579.0,51.8,THB,608,608 ชิ้น,4.99,201,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i4664899741.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,4977218397,20966704334,MEMBERK Vita Probiotics 10 Sachets ผลิตภัณฑ์เสริมอาหารโพรไบโอติกส์,Konvy,Konvy,Konvy,1000147187,Supplements,All Probiotic (search),10100869|4087|8977|8981,200.0,119.0,40.5,THB,524,524 ชิ้น,4.92,185,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4977218397.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,4039243579,15709313205,เซ็ต 2 ขวด โพรไบโอติกจากญี่ปุ่น Probiotic + Prebiotic ตัวช่วยบํารุงลําไส้ ระบบขับถ่าย ขนาด 30 แคปซูล,Beyond,Beyond,Beyond Brand,100190364179,Supplements,All Probiotic (search),10100869|4087|8977|8982,1200.0,640.0,46.7,THB,517,517 ชิ้น,4.94,172,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4039243579.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,6068019340,127313351270,Life Space B420 Probiotic Dietary Supplement Product [30 Capsules/60 Capsules] ผลิตภัณฑ์เสริมอาหารโพรไบโอติกส์ ไลฟ์ สเปซ,Konvy,Konvy,Konvy,1000147187,Supplements,All Probiotic (search),10100869|4087|8977|8981,1290.0,835.0,35.3,THB,496,496 ชิ้น,4.98,177,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i6068019340.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,5076259657,21427601605,Life Space Spectrum Probiotic 60 Capsules โปรไบโอติกส์ 32 พันล้านตัวใน 1 แคปซูล,Life-Space,Life-Space,BE HEALTH PLUS,100426912812,Supplements,All Probiotic (search),10100869|4087|8977|8982,1024.0,1024.0,0.0,THB,424,424 ชิ้น,4.94,143,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5076259657.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,4889065040,20576086528,[5 กล่อง] Posh Medica Probiotics C Hair พอช เมดิก้า โพรไบโอติก ซี แฮร์ [6 ซอง][MC Plus แมค พลัส เดิม],Posh Medica,Posh Medica,Bestpricepricevitamin,1599,Supplements,All Probiotic (search),10100869|4087|8971|8974,1155.0,719.0,37.7,THB,419,419 ชิ้น,4.98,163,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i4889065040.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,5641542526,24028803217,แบรนด์อินเนอร์ไชน์ โพรไบโอ 30 ซอง โพรไบโอติก,BRAND'S,BRAND'S,Brand's Suntory,100180131099,Supplements,All Probiotic (search),10100869|4087|8977|13699,1080.0,979.0,9.4,THB,373,373 ชิ้น,5.0,121,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5641542526.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,3735176947,14169540747,Bomi 16.8 Balance Probiotics [3g x 14pcs] ซึมิ โบมิ ผลิตภัณฑ์เสริมอาหารบาลานซ์โพรไบโอติกส์,Bomi,Bomi,Konvy,1000147187,Supplements,All Probiotic (search),10100869|4087|8977|8981,790.0,450.0,43.0,THB,324,324 ชิ้น,5.0,81,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i3735176947.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,5573971393,23709648615,Floracto Probiotics and Inulin Dietary Supplement Product 14 tablets ฟลอแรคโต โพรไบโอติกส์และอินูลิน 14 เม็ด,Sandoz,Sandoz,Health Icon,100188540261,Supplements,All Probiotic (search),10100869|4274|13540|62470802,179.0,158.0,11.7,THB,297,297 ชิ้น,5.0,49,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5573971393.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,16059607027,126403242234,Life Plus ProBio18 [2g x 20 Sachets] ไลฟ์ พลัส ผลิตภัณฑ์เสริมอาหาร โพรไบโอ18,life plus,life plus,Konvy,1000147187,Supplements,All Probiotic (search),10100869|4087|8977|8981,320.0,309.0,3.4,THB,258,258 ชิ้น,5.0,69,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i16059607027.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,6022450877,26016420054,โพรไบโอติก Probiotics จาก Presiva PRO BIOVA รวม 19 สายพันธุ์ ดูแลลําไส้ ถ่าย คล่อง สบายตัว ดีท็อกซ์ ลําไส้ ท้องผูก ท้องอืด ผิว สวย จากภายใน,Unbranded,No Brand,สุพรรณ เฮง เฮง เฮง,100203822834,Supplements,All Probiotic (search),10100869|4087|8977|8982,256.0,256.0,0.0,THB,233,233 ชิ้น,4.95,101,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i6022450877.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,16098065358,126828018127,Swisse Probiotic + Gummies 45 Tab สวิสเซ โพรไบโอติก กัมมี่ส์ 45 เม็ด,Swisse,Swisse,Boots,100157517,Supplements,All Probiotic (search),10100869|4087|8977|8982,683.0,683.0,0.0,THB,136,136 ชิ้น,4.93,28,yes,no,ฉะเชิงเทรา,https://www.lazada.co.th/products/pdp-i16098065358.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,5188983434,24498337386,SWISSE Daily Probiotics สวิสเซ ผลิตภัณฑ์เสริมอาหาร 30 Capsules (Daily Balance/Daily Active),Swisse,Swisse,Konvy,1000147187,Supplements,All Probiotic (search),10100869|4087|8977|8981,1850.0,999.0,46.0,THB,122,122 ชิ้น,5.0,26,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5188983434.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,5946142821,25504871765,KIO Probiotic Dietary Supplement Product 20 Sachets ผลิตภัณฑ์อาหารเสริม คิโอ เอส โพรไบโอติก,Konvy,Konvy,Konvy,1000147187,Supplements,All Probiotic (search),10100869|4087|8977|8981,590.0,412.0,30.2,THB,87,87 ชิ้น,5.0,31,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5946142821.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,16169268561,127216870927,(สินค้าขายดี) Donutt โทเทิล ไฟบิลี่ พลัส โพรไบโอติกส์ 10 ซอง/กล่อง,Donutt,Donutt,beautera.store,101486432760,Supplements,All Probiotic (search),10100869|4087|8977|8982,329.0,129.0,60.8,THB,52,52 ชิ้น,5.0,1,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i16169268561.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,5934490809,25518232203,Ba Mu | โปรไบโอติกสําหรับสุนัขและแมว ลดปัญหาท้องเสีย-อาเจียน ปรับสมดุลแบคทีเรียดีในร่างกาย,BAMU,BAMU,BAMU pet supplies,101309280142,Supplements,All Probiotic (search),6277|10100888|62114802|62114803,387.41,128.04,66.9,THB,50,50 ชิ้น,4.78,109,yes,no,,https://www.lazada.co.th/products/pdp-i5934490809.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,6068039305,26369226250,Life Space LSP080 Probiotic LL Plus Dietary Supplement Product 60 Capsules ผลิตภัณฑ์เสริมอาหารโพรไบโอติกส์ สําหรับผู้หญิง,Konvy,Konvy,Konvy,1000147187,Supplements,All Probiotic (search),10100869|4087|8977|8981,1890.0,1469.0,22.3,THB,47,47 ชิ้น,5.0,11,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i6068039305.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,5248391028,22286312319,Wholesome Wellness Raw Probiotic 100 Billion CFU (30 Capsules) โปรไบโอติกที่เหมาะสําหรับวัยผู้ใหญ่ทั้งชายและหญิง,WHOLESOME WELLNESS,WHOLESOME WELLNESS,OliU.BKK,100193271087,Supplements,All Probiotic (search),10100869|4087|8977|8982,1109.0,1109.0,0.0,THB,33,33 ชิ้น,4.5,4,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5248391028.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,5503026064,23363339932,Life Space Shape B420 Probiotic 60 Capsules โปรไบโอติกช่วยระบบย่อยอาหาร ระบบเผาผลาญ,Life-Space,Life-Space,ksYW5fNk,100265127190,Supplements,All Probiotic (search),10100869|4087|8977|8982,1399.0,450.0,67.8,THB,32,32 ชิ้น,5.0,9,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i5503026064.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,16136868138,127547854131,แคปซูลโปรไบโอติกช่วยย่อยอาหารมื้อหลัก | ผสมพรีไบโอติกและเอนไซม์,Unbranded,No Brand,th-fangfang01,101472480230,Supplements,All Probiotic (search),10100869|4087|8977|8982,400.0,147.0,63.2,THB,32,32 ชิ้น,4.75,16,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i16136868138.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,5942582739,25483627859,SOLGAR 50 Billion CFU Probiotics Softgels ปรับปรุงการทํางานของระบบย่อยอาหารและส่งเสริมสุขภาพลําไส้,Unbranded,Nobrand,HealthHive,101129616579,Supplements,All Probiotic (search),10100869|4087|8977|8982,500.0,266.0,46.8,THB,24,24 ชิ้น,4.78,18,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5942582739.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,4969897374,20922598969,abso 1 Plus (1 กล่อง) โปรไบโอติก อาหารเสริมปรับสมดุลลําไส้ ช่วยสร้างภูมิคุ้มกัน,Abso Thailand,Abso Thailand,แอ๊บโซ ไทยแลนด์,100221855250,Supplements,All Probiotic (search),10100869|4087|8956|8967,4100.0,1700.0,58.5,THB,19,19 ชิ้น,5.0,2,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i4969897374.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,3544321893,13231705129,LACTO-IN10 : Probiotic+Prebiotic 3 กล่อง 42 ซอง ราคาพิเศษ,NEUTROVA,NEUTROVA,NEUTROVA,100204698209,Supplements,All Probiotic (search),10100869|4087|8977|8982,2370.0,1890.0,20.3,THB,18,18 ชิ้น,5.0,4,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i3544321893.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,16222619703,127433058115,โปรไบโอติกเสริมสุขภาพลําไส้สําหรับผู้หญิง/อาหารเสริมพรีไบโอติกช่วยปรับสมดุลลําไส้/ดูแลสุขภาพระบบขับถ่าย/เหมาะสําหรับผู้หญิงดูแลหุ่น,Unbranded,No Brand,5dh33Wxi,101517536093,Supplements,All Probiotic (search),10100869|4087|8977|8982,227.58,91.03,60.0,THB,,,,0,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i16222619703.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,16226526758,127432909335,"HOT Women's Probiotic - 90 Billion CFU, with Organic",Unbranded,No Brand,Dede care,100187889738,Supplements,All Probiotic (search),10100869|4087|8977|8982,390.0,390.0,0.0,THB,,,,0,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i16226526758.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,16228651470,127447215245,"HOT Women's Probiotic - 90 Billion CFU, with Organic",Unbranded,No Brand,นู๋ดา5857,100863872073,Supplements,All Probiotic (search),10100869|4087|8977|8982,390.0,390.0,0.0,THB,,,,0,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i16228651470.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,5749988425,24500460464,Probiotics 100 พันล้าน CFU พร้อม Prebiotic Blend 150 มก. และ digestive Enzyme Blend 200 มก. เพื่อสุขภาพ​ลําไส้​และระบบย่อยอาหาร​ Boost​s​ Immune​ Health,Unbranded,No Brand,Xtreme Supermarket🛒,100184452,Supplements,All Probiotic (search),10100869|4087|8977|8982,360.0,360.0,0.0,THB,,,,0,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5749988425.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,6020550219,26028397749,Softher Probiotic Supplement Capsules ส่งเสริมสุขภาพทางเดินอาหาร ช่วยขับถ่าย ปรับสมดุลลําไส้ 120 แคปซูล โปรไบโอติก อาหารเสริม,ESH,ESH,ESH-th,101022144329,Supplements,All Probiotic (search),10100869|4087|8977|8982,1595.0,319.0,80.0,THB,,,5.0,3,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i6020550219.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,16222056220,127412569399,"โพรไบโอติกส์ Bloat + Metabolism Probiotic, 60 Delayed Release Vegan Caps Piping Rock",PipingRock,PipingRock,Everglow23,101389808258,Supplements,All Probiotic (search),10100869|4087|8977|8982,999.0,499.0,50.1,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i16222056220.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,5759428524,24537802767,Ozmolts Probiotic Supplements Probiotic Gummies Blueberry แก้ท้องอืด ปรับปรุงสมดุลของลําไส้ สุขภาพทางเดินอาหาร โพรไบโอติก อาหารเสริม 60 เม็ด,Ozmolts Nature,Ozmolts Nature,OZMOLTS NATURE shop,101099552122,Supplements,All Probiotic (search),10100869|4087|8977|8982,3545.0,709.0,80.0,THB,,,5.0,1,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i5759428524.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,16238442367,127475161368,"Probiotics 100 Billion CFU - 10 Probiotic Strains & Prebiotics - Digestive Gut Health, Immune port & Occasional Constipation, Gas & Bloating - Daily plement For Women & Men - 120 V",Unbranded,No Brand,Miai 6DW6933HJ443,100184289294,Supplements,All Probiotic (search),3838|4082|4307,1090.62,1090.62,0.0,THB,,,,0,yes,no,,https://www.lazada.co.th/products/pdp-i16238442367.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,5874657138,25030641485,พร้อมส่ง ของแท้ นําเข้าจากUSA #1 Culturelle Probiotic โพรไบโอติก พรีไบโอติก ปรับสมดุลร่างกาย ย่อยอาหาร ขับถ่าย (#1 Clinically Test) Digestive care,Premium,Premium,Money P 95,100233672252,Supplements,All Probiotic (search),10100869|4087|8977|8982,2809.0,1490.0,47.0,THB,,,,0,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5874657138.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,16177891439,127237557584,Life Space Broad Spectrum 60 Caps + Shape B420 Probiotic ช่วยระบบขับถ่าย ปรับสมดุลลําไส้ ลดพุง ของแท้ 100%,Unbranded,No Brand,Eben Health,100788464227,Supplements,All Probiotic (search),10100869|4087|8977|8982,890.0,890.0,0.0,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i16177891439.html,catalog|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,4977798135,21485418256,Labfiber Prebiotics - แลบไฟเบอร์พรีไบโอติก ลากขี้เกาะไส้,LABLIBRARY,LABLIBRARY,lablibraryofficial,100438912112,Supplements,Detoxification,10100869|4087|8977|8989,650.0,459.0,29.4,THB,12400,12.4K ชิ้น,4.96,4414,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4977798135.html,shop-liver-detox|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,4220108285,16979020285,Life Space Shape B420 Probiotic 60 Caps ไลฟ์สเปซ โพรไบโอติกส์ จํานวน 60 แคปซูล,Life-Space,Life-Space,Life Space Authorized Store,100241019432,Supplements,Detoxification,10100869|4087|8977|8989,2190.0,1890.0,13.7,THB,9500,9.5K ชิ้น,4.98,3134,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i4220108285.html,"shop-liver-detox|probiotic,catalog|probiotic",2026-09-05T12:15:31
2026-09-05,lazada,4082097187,15929926073,[ซื้อ 1 แถม 1] Probiotic โปรไบโอติก 10 สายพันธุ์ 750 ล้าน CFU plus พรีไบโอติก Prebiotic ไบโอแคป Biocap โพรไบโอติก โพรไบโอติกส์ โปรไบโอติกส์ Probiotics,Biocap,Biocap,Biocap,100210017727,Supplements,Detoxification,10100869|4087|8977|8989,680.0,359.0,47.2,THB,6000,6.0K ชิ้น,4.95,2054,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4082097187.html,"shop-liver-detox|probiotic,catalog|probiotic",2026-09-05T12:15:31
2026-09-05,lazada,4977614350,20969776153,Labfiber Prebiotics 3 กล่อง - แลบไฟเบอร์พรีไบโอติก ลากขี้เกาะไส้,LABLIBRARY,LABLIBRARY,lablibraryofficial,100438912112,Supplements,Detoxification,10100869|4087|8977|8989,1950.0,1350.0,30.8,THB,4500,4.5K ชิ้น,4.98,2031,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4977614350.html,shop-liver-detox|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,4977581434,20969683449,Labfiber Prebiotics 2 กล่อง - แลบไฟเบอร์พรีไบโอติก ลากขี้เกาะไส้,LABLIBRARY,LABLIBRARY,lablibraryofficial,100438912112,Supplements,Detoxification,10100869|4087|8977|8989,1300.0,910.0,30.0,THB,3600,3.6K ชิ้น,4.97,1599,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4977581434.html,shop-liver-detox|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,4504980164,18266564829,Blackmores แบลคมอร์ส โพรไบโอติกส์ เดลี่ บาลานซ์ 30แคปซูล,Blackmores,BLACKMORES,Boots,100157517,Supplements,Detoxification,10100869|4087|8977|8989,1297.0,1153.0,11.1,THB,3500,3.5K ชิ้น,4.97,1037,yes,no,ฉะเชิงเทรา,https://www.lazada.co.th/products/pdp-i4504980164.html,shop-liver-detox|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,5025162690,21244296824,Milk Thistle Liver อาหารเสริม - ทําความสะอาดตับ รองรับสุขภาพไตและม้าม 120 แคปซูล,Daitea,Daitea,Posh Panache,100611232321,Supplements,Detoxification,10100869|4087|8977|8989,325.49,143.98,55.8,THB,2000,2.0K ชิ้น,4.96,807,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5025162690.html,shop-liver-detox|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,1783382167,12892608256,VERENA - Kalis Probiotic (10 Sachets) ผลิตภัณฑ์เสริมอาหารแบบผง,Verena,Verena,EVEANDBOY,100178883447,Supplements,Detoxification,10100869|4087|8977|8989,650.0,185.0,71.5,THB,1700,1.7K ชิ้น,4.97,165,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i1783382167.html,shop-liver-detox|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,2121354229,7116584359,Lacto-Fit เกาหลี Probiotic GOLD (1 กล่อง 10 ซอง) แลคโตะ ฟิต อาหารเสริมเพื่อสุขภาพ ดีท็อกซ์ detox ลําไส้ Lacto fit,Lacto-Fit,Lacto-Fit,Lacto-Fit,100190163751,Supplements,Detoxification,10100869|4087|8977|8989,150.0,120.0,20.0,THB,1500,1.5K ชิ้น,4.95,424,yes,no,ฉะเชิงเทรา,https://www.lazada.co.th/products/pdp-i2121354229.html,shop-liver-detox|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,5027036901,21254581592,อาหารเสริม Milk Thistle สนับสนุนการทํางานของตับให้แข็งแรง ช่วยทําความสะอาด และปกป้องเซลล์ตับ,Daitea,Daitea,Radiant Rapture,100611744315,Supplements,Detoxification,10100869|4087|8977|8989,324.73,143.32,55.9,THB,958,958 ชิ้น,5.0,268,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5027036901.html,shop-liver-detox|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,1097942958,2492726242,ตรีผลา น้ําสมุนไพรจากสวนออร์แกนิกศรีษะเกษ มีคุณประโยชน์จาก มะขาวป้อม สมอพิเภก และ สมอไทย เหมาะสําหรับผู้อยากมีผิวสวย เลือดลม เหมภูมิคุ้มกัน ลดอาการท้องผูก รสชาติเปรี้ยวน้อยกว่า น้ํา Apple Cider เพราะใช้จุรินทรียProbiotic ในการสกัด,ปัจจัยชีวี,ปัจจัยชีวี,Isan-Quartier,4730,Supplements,Detoxification,10100869|4087|8977|8989,699.0,399.0,42.9,THB,846,846 ชิ้น,4.81,201,no,no,นครพนม,https://www.lazada.co.th/products/pdp-i1097942958.html,shop-liver-detox|probiotic,2026-09-05T12:15:31
2026-09-05,lazada,2121394518,7116596835,(40ซอง) Lacto-Fit Probiotic GOLD 4 กล่อง แลคโตะ ฟิต อาหารเสริมเพื่อสุขภาพ ดีท็อกซ์ detox ลําไส้ Lacto fit เกาหลี (1 กล่อง 10 ซอง),Lacto-Fit,Lacto-Fit,Lacto-Fit,100190163751,Supplements,Detoxification,10100869|4087|8977|8989,600.0,450.0,25.0,THB,642,642 ชิ้น,4.95,171,yes,no,ฉะเชิงเทรา,https://www.lazada.co.th/products/pdp-i2121394518.html,shop-liver-detox|probiotic,2026-09-05T12:15:31
