date,platform,item_id,sku_id,product_name,brand_name,brand_raw,seller_name,seller_id,category,subcategory,platform_category_ids,retail_price,promo_price,discount_pct,currency,units_sold,units_sold_raw,rating,review_count,in_stock,is_sponsored,location,url,query_bucket,collected_at
2026-09-02,lazada,4756625624,19612727275,[สินค้าขายดี] Mood Pro MS มู้ด-โปร เอ็มเอส (แจ่มจันทร์) ซินไบโอติกSynbiotic พรีไบโอติกPrebiotics โพรไบโอติกProbiotics เเท้100%,Memories,Memories,เเจ่มจันทร์,1000220852,Supplements,All Probiotic (search),10100869|4087|8977|8993,1890.0,1494.6,20.9,THB,309,309 ชิ้น,4.98,138,yes,no,เชียงราย,https://www.lazada.co.th/products/pdp-i4756625624.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,16059607027,126403242234,Life Plus ProBio18 [2g x 20 Sachets] ไลฟ์ พลัส ผลิตภัณฑ์เสริมอาหาร โพรไบโอ18,life plus,life plus,Konvy,1000147187,Supplements,All Probiotic (search),10100869|4087|8977|8981,320.0,309.0,3.4,THB,254,254 ชิ้น,5.0,66,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i16059607027.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,5464419272,23167516180,Clover Plus Probiotic Plus แพ็คคู่ 2 กระปุก โคลเวอร์ พลัส โพรไบโอติกส์ พลัส ขนาด พร้อม พรีไบโอติก 30 แคปซูล/กระปุก,Clover Plus,Clover Plus,CloverPlus,100103370,Supplements,All Probiotic (search),10100869|4087|8977|8982,699.0,329.0,52.9,THB,245,245 ชิ้น,4.99,123,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5464419272.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,5057795329,21380405560,โพรไบโอติก + พรีไบโอติก สูตรซินไบโอติก 30 แคปซูลพืช Probiotic โพรไบโอติก โปรไบโอติก Prebiotic Synbiotic Probiotics,Zenji,Zenji,ฟามะ ช้อปโปะ,100643392751,Supplements,All Probiotic (search),10100869|4087|8977|8982,490.0,429.0,12.4,THB,205,205 ชิ้น,4.96,74,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5057795329.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,3809814319,14505349450,Blackmores Probiotics Daily Health แบลคมอร์ส โปรไบโอติก เดลี่ 30 tablets,Blackmores,BLACKMORES,Sarina Health & Beauty,100029873,Supplements,All Probiotic (search),10100869|4087|8977|8982,990.0,846.0,14.5,THB,179,179 ชิ้น,4.91,45,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i3809814319.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,16118159428,127204259396,Love Pet Prosper โปรไบโอติกสุนัข แมว บํารุงลําไส้ ช่วยย่อยอาหาร ขนมเสริมสุขภาพสัตว์เลี้ยง 100เม็ด,LOVE PET PROSPER,LOVE PET PROSPER,LOVE PET PROSPER,101451648419,Supplements,All Probiotic (search),6277|10100888|62114802|62114803,340.0,99.0,70.9,THB,140,140 ชิ้น,5.0,43,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i16118159428.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,5946142821,25504871765,KIO Probiotic Dietary Supplement Product 20 Sachets ผลิตภัณฑ์อาหารเสริม คิโอ เอส โพรไบโอติก,Konvy,Konvy,Konvy,1000147187,Supplements,All Probiotic (search),10100869|4087|8977|8981,590.0,412.0,30.2,THB,85,85 ชิ้น,5.0,31,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5946142821.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,5732200392,24438346322,bioCRAFT bioCAP Gold ไบโอคราฟท์ โพรไบโอติกช่วยปรับสมดุลได้ทั้งลําไส้ ‘ระดับพรีเมียม’ ชนิดแคปซูล (ขนาด 30 แคปซูล),bioCRAFT,bioCRAFT,bioCRAFT by ALIFE,100179474300,Supplements,All Probiotic (search),10100869|4087|8977|8982,990.0,990.0,0.0,THB,78,78 ชิ้น,4.84,19,yes,no,สมุทรสงคราม,https://www.lazada.co.th/products/pdp-i5732200392.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,4249155586,16812957355,Blackmores Probiotics+ Daily Health Gut Health Vitamin 30-90 Capsules,Blackmores,BLACKMORES,โปรวิตามิน,100251081686,Supplements,All Probiotic (search),3838|4079|5880,990.0,620.0,37.4,THB,66,66 ชิ้น,5.0,8,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i4249155586.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,5836659145,24844237890,Set รวม Probiotics 3 รส (รสละ 1 ห่อ),ORGANIC SEEDS,ORGANIC SEEDS,Organic.seeds,100191579018,Supplements,All Probiotic (search),10100869|4087|8977|8982,3070.0,2400.0,21.8,THB,53,53 ชิ้น,4.94,16,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5836659145.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,5934490809,25518232203,Ba Mu | โปรไบโอติกสําหรับสุนัขและแมว ลดปัญหาท้องเสีย-อาเจียน ปรับสมดุลแบคทีเรียดีในร่างกาย,BAMU,BAMU,BAMU pet supplies,101309280142,Supplements,All Probiotic (search),6277|10100888|62114802|62114803,383.72,126.38,67.1,THB,49,49 ชิ้น,4.78,109,yes,no,,https://www.lazada.co.th/products/pdp-i5934490809.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,6068039305,26369226250,Life Space LSP080 Probiotic LL Plus Dietary Supplement Product 60 Capsules ผลิตภัณฑ์เสริมอาหารโพรไบโอติกส์ สําหรับผู้หญิง,Konvy,Konvy,Konvy,1000147187,Supplements,All Probiotic (search),10100869|4087|8977|8981,1890.0,1469.0,22.3,THB,47,47 ชิ้น,5.0,11,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i6068039305.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,4969897374,20922598969,abso 1 Plus (1 กล่อง) โปรไบโอติก อาหารเสริมปรับสมดุลลําไส้ ช่วยสร้างภูมิคุ้มกัน,Abso Thailand,Abso Thailand,แอ๊บโซ ไทยแลนด์,100221855250,Supplements,All Probiotic (search),10100869|4087|8956|8967,4100.0,1700.0,58.5,THB,18,18 ชิ้น,5.0,2,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i4969897374.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,2310461494,7792805660,พีโปรบาลานซ์ P - Probalance Jelly The Na 2 กล่อง 40 ซอง Postbiotic โพสไบโอติก พรีไบโอติก ท้องผูก ลําไส้แปรปรวน ถ่ายยาก ภูมิคุ้มกัน Probiotic Prebiotic,The Na Thailand,The Na Thailand,TheNaThailand,16999,Supplements,All Probiotic (search),10100869|4087|8977|8982,2180.0,1350.0,38.1,THB,14,14 ชิ้น,4.29,7,yes,no,เชียงใหม่,https://www.lazada.co.th/products/pdp-i2310461494.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,5426656915,23048929490,แท้/พร้อมส่ง Lactofit Probiotics แลคโตฟิท Premium กระปุกเหลือง,Lacto-Fit,Lacto-Fit,SUSIE&AME,100299387049,Supplements,All Probiotic (search),10100869|4087|8977|13699,399.0,239.0,40.1,THB,11,11 ชิ้น,5.0,1,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5426656915.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,16148876945,127140792457,ไลฟ์ พลัส โพรไบโอ18 (2 กรัม x 20 ซอง) Life Plus ProBio18,life plus,life plus,Tsuruha,100183359328,Supplements,All Probiotic (search),10100869|4087|8977|8982,320.0,320.0,0.0,THB,6,6 ชิ้น,5.0,2,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i16148876945.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,16232082752,127473626347,Alliwize โปรไบโอติกส์ 50 พันล้าน CFU สมดุลระบบย่อยอาหารเสริมภูมิคุ้มกัน 120 เม็ด,ALLIWISE,ALLIWISE,BEAU Local Store,101018096354,Supplements,All Probiotic (search),10100869|4087|8977|8982,699.0,199.0,71.5,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i16232082752.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,16222619703,127433058115,โปรไบโอติกเสริมสุขภาพลําไส้สําหรับผู้หญิง/อาหารเสริมพรีไบโอติกช่วยปรับสมดุลลําไส้/ดูแลสุขภาพระบบขับถ่าย/เหมาะสําหรับผู้หญิงดูแลหุ่น,Unbranded,No Brand,5dh33Wxi,101517536093,Supplements,All Probiotic (search),10100869|4087|8977|8982,227.58,91.03,60.0,THB,,,,0,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i16222619703.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,16186241164,127276457319,ไลฟ์สเปซ โปรไบโอติกสเปกตรัมกว้าง Life-Space Broad Spectrum Probiotic 60 แคปซูล 15 พันล้าน CFU บํารุงลําไส้,Unbranded,No Brand,HerbalVitality,100811520591,Supplements,All Probiotic (search),10100869|4087|8977|8982,789.26,789.26,0.0,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i16186241164.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,4370842482,17424718387,BOMI 16.8 Balance Probiotics ผลิตภัณฑ์เสริมอาหาร 3g x 14 sachets BEAUTRIUM บิวเทรี่ยม โบมิ,Bomi,Bomi,BEAUTRIUM,1000092845,Supplements,All Probiotic (search),10100869|4087|8977|8982,790.0,375.0,52.5,THB,,,,0,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i4370842482.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,16263889262,127575152655,EXP:05/2028 GLP‐1 Probiotic 30 แคปซูล โพรไบโอติกส์ แบคทีเรียม Akkermansia muciniphila อาหารเสริมโปรไบโอติก,Unbranded,No Brand,สยามเฮลธ์แคร์,101486496320,Supplements,All Probiotic (search),10100869|4087|8977|8982,897.42,550.0,38.7,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i16263889262.html,catalog|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,4977798135,21485418256,Labfiber Prebiotics - แลบไฟเบอร์พรีไบโอติก ลากขี้เกาะไส้,LABLIBRARY,LABLIBRARY,lablibraryofficial,100438912112,Supplements,Detoxification,10100869|4087|8977|8989,650.0,459.0,29.4,THB,12400,12.4K ชิ้น,4.96,4409,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4977798135.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,4220108285,16979020285,Life Space Shape B420 Probiotic 60 Caps ไลฟ์สเปซ โพรไบโอติกส์ จํานวน 60 แคปซูล,Life-Space,Life-Space,Life Space Authorized Store,100241019432,Supplements,Detoxification,10100869|4087|8977|8989,1890.0,1690.0,10.6,THB,9500,9.5K ชิ้น,4.98,3133,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i4220108285.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,4082097187,15929926073,[ซื้อ 1 แถม 1] Probiotic โปรไบโอติก 10 สายพันธุ์ 750 ล้าน CFU plus พรีไบโอติก Prebiotic ไบโอแคป Biocap โพรไบโอติก โพรไบโอติกส์ โปรไบโอติกส์ Probiotics,Biocap,Biocap,Biocap,100210017727,Supplements,Detoxification,10100869|4087|8977|8989,680.0,359.0,47.2,THB,6000,6.0K ชิ้น,4.95,2051,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4082097187.html,"shop-liver-detox|probiotic,catalog|probiotic",2026-09-02T12:26:55
2026-09-02,lazada,4504980164,18266564829,Blackmores แบลคมอร์ส โพรไบโอติกส์ เดลี่ บาลานซ์ 30แคปซูล,Blackmores,BLACKMORES,Boots,100157517,Supplements,Detoxification,10100869|4087|8977|8989,1297.0,1153.0,11.1,THB,3500,3.5K ชิ้น,4.97,1033,yes,no,ฉะเชิงเทรา,https://www.lazada.co.th/products/pdp-i4504980164.html,"shop-liver-detox|probiotic,catalog|probiotic",2026-09-02T12:26:55
2026-09-02,lazada,5025162690,21244296824,Milk Thistle Liver อาหารเสริม - ทําความสะอาดตับ รองรับสุขภาพไตและม้าม 120 แคปซูล,Daitea,Daitea,Posh Panache,100611232321,Supplements,Detoxification,10100869|4087|8977|8989,325.49,143.98,55.8,THB,2000,2.0K ชิ้น,4.96,807,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5025162690.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,1783382167,12892608256,VERENA - Kalis Probiotic (10 Sachets) ผลิตภัณฑ์เสริมอาหารแบบผง,Verena,Verena,EVEANDBOY,100178883447,Supplements,Detoxification,10100869|4087|8977|8989,650.0,185.0,71.5,THB,1700,1.7K ชิ้น,4.97,163,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i1783382167.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,2121354229,7116584359,Lacto-Fit เกาหลี Probiotic GOLD (1 กล่อง 10 ซอง) แลคโตะ ฟิต อาหารเสริมเพื่อสุขภาพ ดีท็อกซ์ detox ลําไส้ Lacto fit,Lacto-Fit,Lacto-Fit,Lacto-Fit,100190163751,Supplements,Detoxification,10100869|4087|8977|8989,150.0,120.0,20.0,THB,1500,1.5K ชิ้น,4.95,423,yes,no,ฉะเชิงเทรา,https://www.lazada.co.th/products/pdp-i2121354229.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,1097942958,2492726242,ตรีผลา น้ําสมุนไพรจากสวนออร์แกนิกศรีษะเกษ มีคุณประโยชน์จาก มะขาวป้อม สมอพิเภก และ สมอไทย เหมาะสําหรับผู้อยากมีผิวสวย เลือดลม เหมภูมิคุ้มกัน ลดอาการท้องผูก รสชาติเปรี้ยวน้อยกว่า น้ํา Apple Cider เพราะใช้จุรินทรียProbiotic ในการสกัด,ปัจจัยชีวี,ปัจจัยชีวี,Isan-Quartier,4730,Supplements,Detoxification,10100869|4087|8977|8989,699.0,399.0,42.9,THB,846,846 ชิ้น,4.81,201,no,no,นครพนม,https://www.lazada.co.th/products/pdp-i1097942958.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,2121394518,7116596835,(40ซอง) Lacto-Fit Probiotic GOLD 4 กล่อง แลคโตะ ฟิต อาหารเสริมเพื่อสุขภาพ ดีท็อกซ์ detox ลําไส้ Lacto fit เกาหลี (1 กล่อง 10 ซอง),Lacto-Fit,Lacto-Fit,Lacto-Fit,100190163751,Supplements,Detoxification,10100869|4087|8977|8989,600.0,450.0,25.0,THB,641,641 ชิ้น,4.95,171,yes,no,ฉะเชิงเทรา,https://www.lazada.co.th/products/pdp-i2121394518.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,4338776078,17290290137,สูตรใหม่✨Nature Dream💥LACTO 19+PROBIOTICS เนเจอร์ดรีม แล็คโตะ จากเกาหลี ขับถ่ายสะดวก พุงยุบ 30 ซอง,Dream Nature,Dream Nature,PLOENCHIT,100191063036,Supplements,Detoxification,10100869|4087|8977|8989,590.0,189.0,68.0,THB,308,308 ชิ้น,4.96,100,no,no,เชียงราย,https://www.lazada.co.th/products/pdp-i4338776078.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,4984551870,21017019554,Labfiber Prebiotics - แลบไฟเบอร์พรีไบโอติก ลากขี้เกาะไส้,Ririko,Ririko,เจ๊จะขายไร้ขีด,100476832001,Supplements,Detoxification,10100869|4087|8977|8989,650.0,459.0,29.4,THB,261,261 ชิ้น,4.97,79,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4984551870.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,5448563354,26159278336,PHP Prebiotic Fiber สูตร Extra พรีไบโอติก ไฟเบอร์ รสชาติสับปะรด จํานวน 6 ซอง/กล่อง,PRIME HEALTH,PRIME HEALTH,PHP Pharma,100252716899,Supplements,Detoxification,10100869|4087|8977|8989,1180.0,559.0,52.6,THB,253,253 ชิ้น,4.94,93,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i5448563354.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,5458393253,23145976960,Bodybio อาหารเสริมสุขภาพ Sodium Butyrate Gut (60 แคปซูล),Unbranded,No Brand,Vitamin World.,100315056193,Supplements,Detoxification,10100869|4087|8977|8989,550.0,550.0,0.0,THB,224,224 ชิ้น,5.0,34,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5458393253.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,5635647429,23998467918,Probac Bioactive Capsule โปรแบค ไบโอแอคทีฟ แคปซูล (6ซอง),Interpharma,Interpharma,อินเตอร์ฟาร์มา,100253898284,Supplements,Detoxification,10100869|4087|8977|8989,414.0,414.0,0.0,THB,206,206 ชิ้น,4.87,39,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5635647429.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,5919908630,25341584053,อาหารเสริมล้างไตด้วยสารสกัดแครนเบอร์รี่ ช่วยบํารุงไตและระบบทางเดินปัสสาวะให้แข็งแรง,Didacat,Didacat,Serene Spectra,100610848125,Supplements,Detoxification,10100869|4087|8977|8989,531.98,226.09,57.5,THB,200,200 ชิ้น,4.98,94,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5919908630.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,5069557268,21410127846,"โพรไบโอติก ปรับสมดุลลําไส้ Now Foods Probiotic-10, 25 Billion, 50 veg capsules",Now Foods,Now Foods,Healthy by Wee,1000012732,Supplements,Detoxification,10100869|4087|8977|8989,899.0,899.0,0.0,THB,121,121 ชิ้น,4.96,23,yes,no,นครปฐม,https://www.lazada.co.th/products/pdp-i5069557268.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,2922364518,10715013486,PHYTOVY LIV ดีทอกซ์ลําไส้และตับปรับสมดุลการทํางานของลําไส้ 1กล่อง (15ซอง),Successmore,Successmore,Better_Choice,100190103217,Supplements,Detoxification,10100869|4087|8977|8989,1390.0,1090.0,21.6,THB,116,116 ชิ้น,5.0,28,yes,no,ชลบุรี,https://www.lazada.co.th/products/pdp-i2922364518.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,4095700163,16002110596,[แพ็ค 3 ขวด สุดคุ้ม] Probiotic โปรไบโอติก 10 สายพันธุ์ 750 ล้าน CFU plus พรีไบโอติก Prebiotic ไบโอแคป Biocap โพรไบโอติก โพรไบโอติกส์ โปรไบโอติกส์ Probiotics,Biocap,Biocap,Biocap,100210017727,Supplements,Detoxification,10100869|4087|8977|8989,2040.0,589.0,71.1,THB,115,115 ชิ้น,4.97,35,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4095700163.html,"shop-liver-detox|probiotic,catalog|probiotic",2026-09-02T12:26:55
2026-09-02,lazada,5089376299,22572830475,Super Probiotic Detox ล้างไขมันสะสมในลําไส้ พร้อมส่ง แท้ 100%,Unbranded,No Brand,kokao__ 0fficial,100685184451,Supplements,Detoxification,10100869|4087|8977|8989,300.0,139.0,53.7,THB,111,111 ชิ้น,4.93,41,no,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5089376299.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,4358649644,17379216786,สูตรใหม่✨Nature Dream💥เนเจอร์ดรีม แล็คโต Nature Dream LACTO 19+PROBIOTICS จากเกาหลี ตัวช่วยย่อยอาหาร ปรบสมดุลลําไส้ พุงยุบ 1 กล่อง 30 ซอง,Unbranded,No Brand,Nana Shop Korea,100191204397,Supplements,Detoxification,10100869|4087|8977|8989,590.0,189.0,68.0,THB,111,111 ชิ้น,4.97,35,no,no,เชียงราย,https://www.lazada.co.th/products/pdp-i4358649644.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,5867158821,24997720341,โพรไบโอติกกล่องฟ้า~Super Probiotic Detox ล้างไขมันสะสมในลําไส้~พร้อมส่ง/แท้100%,Unbranded,No Brand,JERN2Shop891,100187178364,Supplements,Detoxification,10100869|4087|8977|8989,358.63,188.75,47.4,THB,77,77 ชิ้น,5.0,9,no,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5867158821.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
2026-09-02,lazada,5968727687,25643834093,Labfiber prebiotics แลบไฟเบอร์พรีไบโอติก ลากขี้เกาะไส้ สุขภาพที่ดีของคุณ เสริมได้ด้วย Prebiotics 13-1-15859-5-1268,LABLIBRARY,LABLIBRARY,TrpfL02B,101278528877,Supplements,Detoxification,10100869|4087|8977|8989,328.0,328.0,0.0,THB,70,70 ชิ้น,4.44,18,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5968727687.html,shop-liver-detox|probiotic,2026-09-02T12:26:55
