date,platform,item_id,sku_id,product_name,brand_name,brand_raw,seller_name,seller_id,category,subcategory,platform_category_ids,retail_price,promo_price,discount_pct,currency,units_sold,units_sold_raw,rating,review_count,in_stock,is_sponsored,location,url,query_bucket,collected_at
2026-09-04,lazada,971566260,14831625486,"โปรไบโอติก โพรไบโอติกเข้มข้น 15สายพันธุ์/35,000ล้านตัว Vitacost Probiotic 15-35 15 Strains - 35 billion CFU† per serving",Vitacost,Vitacost,Herbeautyshoppe,100181574526,Supplements,Immunity,10100869|4087|8977|8987,990.0,990.0,0.0,THB,24,24 ชิ้น,5.0,2,yes,no,ภูเก็ต,https://www.lazada.co.th/products/pdp-i971566260.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5627075524,23959344101,[ใหม่] KET8 Daily 10 Probiotics Active Fit เก็ท เอ้ท เดลี่ 10 โพรไบโอติกส์ แอคทีฟ ฟิต,KET8,KET8,KET8 Thailand,101073584095,Supplements,Immunity,10100869|4087|8977|8987,790.0,490.0,38.0,THB,23,23 ชิ้น,5.0,15,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5627075524.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5971798987,126731538749,พรูฟพลัส โพรไบโอติกส์กล่องส้ม | ภูมิคุ้มกัน ภูมิแพ้ PM2.5 อร่อย ทานง่าย เด็กทานได้ | รสชาติแอปเปิ้ล | prove+ Allerpro,Prove+,Prove+,Prove+_TH,101245184015,Supplements,Immunity,10100869|4087|8977|8987,390.0,390.0,0.0,THB,22,22 ชิ้น,5.0,4,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5971798987.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5662589730,24152297379,แคปซูลโปรไบโอติก - ประกอบด้วยเอนไซม์ย่อยอาหารและพรีไบโอติก - ส่งเสริมสุขภาพระบบย่อยอาหาร - รองรับระบบภูมิคุ้มกัน ปรับสมดุลระดับคอเลสเตอรอล,Unbranded,No Brand,อี้เว่ย,100693648009,Supplements,Immunity,10100869|4087|8977|8987,757.0,375.0,50.5,THB,21,21 ชิ้น,5.0,7,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i5662589730.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5346825912,22722207751,โพรเมด เอส Promed S Probiotics อาหารเสริมสร้างภูมิคุ้มกัน,PROMED,PROMED,Promedika,100837424307,Supplements,Immunity,10100869|4087|8977|8987,1400.0,1400.0,0.0,THB,21,21 ชิ้น,5.0,2,yes,no,ชลบุรี,https://www.lazada.co.th/products/pdp-i5346825912.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5490795529,23301223235,Probiotic 60 Billion CFUs โปรไบโอติคเพื่อสุขภาพลําไส้​ ระบบย่อยอาหาร​ เสริมสร้าง​ภูมิคุ้มกัน​,Unbranded,No Brand,Xtreme Supermarket🛒,100184452,Supplements,Immunity,10100869|4087|8977|8987,380.0,380.0,0.0,THB,19,19 ชิ้น,5.0,2,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5490795529.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5877469185,25049367812,Dary Vit Probiotic balanz โพรไบโอติก บาลานซ์ (30 แคปซูล) ( อาหารเสริม ),Clover Plus,Clover Plus,CloverPlus,100103370,Supplements,Immunity,10100869|4087|8977|8987,199.0,199.0,0.0,THB,19,19 ชิ้น,5.0,11,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5877469185.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5884275429,25119801595,Fitaday Lacto-Berry Probiotic ฟิตอะเดย์ แลคโต เบอร์รี โพรไบโอติก ภูมิคุ้มกัน 10 แคปซูล,Fascino,Fascino,Fascino,100178784714,Supplements,Immunity,10100869|4087|8977|8987,298.0,229.0,23.2,THB,19,19 ชิ้น,5.0,3,yes,no,นครปฐม,https://www.lazada.co.th/products/pdp-i5884275429.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,16249634528,127523532256,Vitamin C + Probiotics + CoQ10 + Zinc Gummies - 60 กัมมี่ - สนับสนุนภูมิคุ้มกัน พลังงาน และสุขภาพโดยรวม,Unbranded,No Brand,Boost vitality,101317456137,Supplements,Immunity,10100869|4087|8977|8987,400.0,185.0,53.8,THB,18,18 ชิ้น,5.0,6,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i16249634528.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5724595067,24407084269,Lipozem’s Glass-Bottled Innovation: Explosive Fat-Zinc Probiotic Capsules for Targeted Weight Management & Immune Support,Unbranded,No Brand,zqXQk85d,101112944038,Supplements,Immunity,10100869|4087|8977|8987,1024.0,1024.0,0.0,THB,17,17 ชิ้น,5.0,5,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5724595067.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,16191808917,127311610215,Swisse Women's Flora Probiotic โปรไบโอติกส์สูตรสําหรับผู้หญิง 30 เม็ด EXP10/2027,Swisse,Swisse,WawaMamaPharma,100263936858,Supplements,Immunity,10100869|4087|8977|8987,800.0,719.0,10.1,THB,16,16 ชิ้น,5.0,8,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i16191808917.html,"shop-immune-system|probiotic,catalog|probiotic",2026-09-04T12:30:20
