date,platform,item_id,sku_id,product_name,brand_name,brand_raw,seller_name,seller_id,category,subcategory,platform_category_ids,retail_price,promo_price,discount_pct,currency,units_sold,units_sold_raw,rating,review_count,in_stock,is_sponsored,location,url,query_bucket,collected_at
2026-08-10,lazada,4052892800,127449965911,Zenji โพรไบโอติก สูตรใหม่ มีโพสไบโอติก + พรีไบโอติก (มีฮาลาล) Probiotic +Postbiotic+ Prebiotic ซิมไบโอติก โพรไบโอติก โปรไบโอติก Prebiotic Synbiotic Probiotics ( zenji โพรไบโอติก zenji Probiotic l,Zenji,Zenji,Zenji,100021274,Supplements,All Probiotic (search),10100869|4087|8977|8982,500.0,469.0,6.2,THB,18300,18.3K ชิ้น,4.97,6272,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4052892800.html,"catalog|probiotic,shop-digestion-and-absorption|probiotic",2026-08-10T22:27:36
2026-08-10,lazada,4630573000,19012128276,Dr.PONG 3D EVERYDAY PROBIOTIC ปรับสมดุลลําไส้,Dr.PONG,Dr.PONG,Dr.Pong shop,23396,Supplements,All Probiotic (search),10100869|4087|8977|8982,1000.0,579.0,42.1,THB,12700,12.7K ชิ้น,4.98,4106,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i4630573000.html,"catalog|probiotic,shop-digestion-and-absorption|probiotic",2026-08-10T22:27:36
2026-08-10,lazada,4291140696,17051870826,[ ซื้อ 1 แถม 1 ] Supurra Probiotics ผลิตภัณฑ์เสริมอาหาร โพรไบโอติกส์ [ 1 กระปุก 30 แคปซูล ] ตราสุเพอร์ร่า [C2],SUPURRA,SUPURRA,Supurra,8418,Supplements,All Probiotic (search),10100869|4087|8977|8982,550.0,159.0,71.1,THB,10500,10.5K ชิ้น,4.97,4851,yes,no,กาญจนบุรี,https://www.lazada.co.th/products/pdp-i4291140696.html,"catalog|probiotic,shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก",2026-08-10T22:27:36
2026-08-10,lazada,4457679455,17945135997,Clover Plus Probiotic Plus โคลเวอร์พลัส โพรไบโอติก พลัส พรีไบโอติก 1 กระปุก (30 แคปซูล),Clover Plus,Clover Plus,CloverPlus,100103370,Supplements,All Probiotic (search),10100869|4087|8977|8982,450.0,139.0,69.1,THB,10200,10.2K ชิ้น,4.97,3308,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4457679455.html,"catalog|probiotic,shop-digestion-and-absorption|probiotic",2026-08-10T22:27:36
2026-08-10,lazada,4220108285,16979020285,Life Space Shape B420 Probiotic 60 Caps ไลฟ์สเปซ โพรไบโอติกส์ จํานวน 60 แคปซูล,Life-Space,Life-Space,Life Space Authorized Store,100241019432,Supplements,All Probiotic (search),10100869|4087|8977|8989,1790.0,1289.5,28.0,THB,9500,9.5K ชิ้น,4.98,3111,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i4220108285.html,"catalog|probiotic,shop-liver-detox|probiotic",2026-08-10T22:27:36
2026-08-10,lazada,3630916422,13657964368,[แพ็ค 3] Bomi 16.8 Balance Probiotics (14 x 3g) โบมิ โพรไบโอติกส์ พร้อมทาน,Bomi,Bomi,MizuMi & Bomi,100152243,Supplements,All Probiotic (search),10100869|4087|8977|8982,2370.0,1139.0,51.9,THB,8800,8.8K ชิ้น,4.98,2863,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i3630916422.html,"catalog|probiotic,shop-digestion-and-absorption|probiotic",2026-08-10T22:27:36
2026-08-10,lazada,5473771258,23210333938,Dr.PONG IMS10 PROBIOTIC โพรไบโอติกลดอาการคัดจมูก และลดอาการลมพิษ ผื่นคัน,Dr.PONG,Dr.PONG,Dr.Pong shop,23396,Supplements,All Probiotic (search),10100869|4087|8977|8987,1000.0,379.0,62.1,THB,8700,8.7K ชิ้น,4.99,3603,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5473771258.html,"catalog|probiotic,shop-immune-system|probiotic",2026-08-10T22:27:36
2026-08-10,lazada,2271865827,7631672592,InterPharma Probac 7 / Probac 10 อินเตอร์ฟาร์มา โปรแบค เซเว่น / โปรแบค เท็น [30 ซอง] โพรไบโอติค,Interpharma,Interpharma,Bestprice ถูก ดี,1599,Supplements,All Probiotic (search),10100869|4087|8977|8982,1985.0,1939.8,2.3,THB,8300,8.3K ชิ้น,4.94,1761,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i2271865827.html,"catalog|probiotic,shop-digestion-and-absorption|probiotic",2026-08-10T22:27:36
2026-08-10,lazada,4961974416,20878520777,โปรไบโอติก 6 พันล้าน CFU - เหมาะสําหรับทั้งชายและหญิง ช่วยให้ระบบย่อยอาหารดีขึ้น,Xemenry,Xemenry,Xemenry ร้านขายวิตามิน,100223307792,Supplements,All Probiotic (search),10100869|4087|8977|6966,455.0,184.17,59.5,THB,8200,8.2K ชิ้น,4.93,3092,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i4961974416.html,"catalog|probiotic,shop-multivitamin-supplements|probiotic",2026-08-10T22:27:36
2026-08-10,lazada,5384764246,22868599839,Popoo Probiotic Bites for Dogs Gut Health Dog Treats for Digestive Care Dog Supplement อาหารเสริมสุนัข ทุกวัย ขนมสุนัข บํารุงเส้นขนและผิวหนัง 120 ชิ้น,Popoo,Popoo,POPOO Healthy Shop,100907632216,Supplements,All Probiotic (search),6277|10100629|3705|2971,2490.0,330.11,86.7,THB,7500,7.5K ชิ้น,4.98,2473,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5384764246.html,catalog|probiotic,2026-08-10T22:27:36
2026-08-10,lazada,4082097187,15929926073,[ซื้อ 1 แถม 1] Probiotic โปรไบโอติก 10 สายพันธุ์ 750 ล้าน CFU plus พรีไบโอติก Prebiotic ไบโอแคป Biocap โพรไบโอติก โพรไบโอติกส์ โปรไบโอติกส์ Probiotics,Biocap,Biocap,Biocap,100210017727,Supplements,All Probiotic (search),10100869|4087|8977|8989,680.0,359.0,47.2,THB,6000,6.0K ชิ้น,4.95,2039,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4082097187.html,"catalog|probiotic,shop-liver-detox|probiotic",2026-08-10T22:27:36
2026-08-10,lazada,4690721276,19325375828,💥ส่งฟรี !!💥 VITAMORES Probio-Capsule (ซื้อคู่ = 60 แคปซูล) ผลิตภัณฑ์เสริมอาหาร โพไบโอติก ชนิดแคปซูล เพื่อนแท้ของระบบทางเดินอาหาร,Vitamores,Vitamores,VITAMORES,100367776604,Supplements,All Probiotic (search),10100869|4087|8977|8982,698.0,248.0,64.5,THB,5800,5.8K ชิ้น,4.95,2484,yes,no,สระบุรี,https://www.lazada.co.th/products/pdp-i4690721276.html,"catalog|probiotic,shop-digestion-and-absorption|probiotic",2026-08-10T22:27:36
2026-08-10,lazada,4679250244,19265603478,10Probiotics เท็นโปรไบโอติก,CEO,CEO,CEO Factory Shop,100394768207,Supplements,All Probiotic (search),10100869|4087|8977|6971,690.0,625.0,9.4,THB,5600,5.6K ชิ้น,4.98,2639,yes,no,สงขลา,https://www.lazada.co.th/products/pdp-i4679250244.html,"catalog|probiotic,shop-well-being-sets|probiotic",2026-08-10T22:27:36
2026-08-10,lazada,4857707237,20265167738,BAT TOX PROBIOTIC แบท ท็อกซ์ โพรไบโอติก 10 สายพันธุ์ ปรับสมดุลลําไส้ ขับถ่ายดี,TOMIN,TOMIN,truenaturize,100188093044,Supplements,All Probiotic (search),10100869|4087|8977|8982,790.0,395.0,50.0,THB,5000,5.0K ชิ้น,4.97,1934,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i4857707237.html,"catalog|probiotic,shop-digestion-and-absorption|probiotic",2026-08-10T22:27:36
2026-08-10,lazada,5012987779,21186787785,Probac7 โปรไบโอติก ช่วยปรับสมดุลลําไส้ บรรจุ 30 ซอง,Interpharma,Interpharma,อินเตอร์ฟาร์มา,100253898284,Supplements,All Probiotic (search),10100869|4087|8977|8982,2499.0,1600.0,36.0,THB,4100,4.1K ชิ้น,4.98,1225,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5012987779.html,"catalog|probiotic,shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก",2026-08-10T22:27:36
